,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,LUNA-USD,LUNA-USD,LUNA-USD,LUNA-USD,LUNA-USD,LUNA-USD
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21,,,,,,,,,,,,,0.20183199644088745,0.20270299911499023,0.19144800305366516,0.19550900161266327,0.19550900161266327,1753934487.0,210.129150390625,211.62518310546875,193.346435546875,199.88360595703125,199.88360595703125,13308321229.0,16.887243270874023,17.03751564025879,15.791041374206543,16.12238121032715,16.12238121032715,283593221.0,0.05686900019645691,0.057482000440359116,0.050574999302625656,0.05224600061774254,0.05224600061774254,228349552.0,0.0025100000202655792,0.002549000084400177,0.002423000056296587,0.0024850000627338886,0.0024850000627338886,200924557.0,9522.740234375,9555.2421875,8869.9306640625,9081.76171875,9081.76171875,39326160532,0.579692006111145,0.6137890219688416,0.5433459877967834,0.6089149713516235,0.6089149713516235,2863017.0,0.004093999974429607,0.004116999916732311,0.003857000032439828,0.0040870001539587975,0.0040870001539587975,69.0
2020-05-22,,,,,,,,,,,,,0.19553500413894653,0.20174500346183777,0.19360899925231934,0.20034299790859222,0.20034299790859222,1852264124.0,199.8371124267578,208.59153747558594,198.04086303710938,207.169189453125,207.169189453125,12041592114.0,16.126386642456055,16.848112106323242,15.980751037597656,16.63959312438965,16.63959312438965,308017283.0,0.05228300020098686,0.056926000863313675,0.05152000114321709,0.05583300068974495,0.05583300068974495,224368474.0,0.002486000070348382,0.0025430000387132168,0.002472999971359968,0.002532999962568283,0.002532999962568283,215355485.0,9080.3349609375,9232.9365234375,9008.638671875,9182.5771484375,9182.5771484375,29810773699,0.6052389740943909,0.6764320135116577,0.582830011844635,0.6388750076293945,0.6388750076293945,3411419.0,0.00408599991351366,0.004153000190854073,0.0040350002236664295,0.004040999803692102,0.004040999803692102,55.0
2020-05-23,,,,,,,,,,,,,0.20041799545288086,0.20176899433135986,0.19766399264335632,0.19885599613189697,0.19885599613189697,1459815520.0,207.19448852539062,210.38645935058594,205.29421997070312,208.69439697265625,208.69439697265625,10665476768.0,16.63149070739746,16.831504821777344,16.358562469482422,16.588193893432617,16.588193893432617,281071630.0,0.05584000051021576,0.05643700063228607,0.05449499934911728,0.05532199889421463,0.05532199889421463,131277191.0,0.002532999962568283,0.0025649999734014273,0.002498999936506152,0.00254400004632771,0.00254400004632771,208878705.0,9185.0625,9302.501953125,9118.1083984375,9209.287109375,9209.287109375,27727866812,0.6374149918556213,0.6388490200042725,0.5882470011711121,0.6130310297012329,0.6130310297012329,2638524.0,0.004040999803692102,0.004093000199645758,0.0039530000649392605,0.003992999903857708,0.003992999903857708,56.0
2020-05-24,,,,,,,,,,,,,0.19891099631786346,0.20145300030708313,0.19540299475193024,0.19543099403381348,0.19543099403381348,1447641496.0,208.716064453125,210.59507751464844,202.37034606933594,202.37034606933594,202.37034606933594,11833299572.0,16.579742431640625,16.793018341064453,16.08147621154785,16.083438873291016,16.083438873291016,250849075.0,0.055264998227357864,0.056049998849630356,0.052629001438617706,0.05264100059866905,0.05264100059866905,108565176.0,0.00254400004632771,0.002560999942943454,0.0024510000366717577,0.0024580000899732113,0.0024580000899732113,186657328.0,9212.283203125,9288.404296875,8787.2509765625,8790.3681640625,8790.3681640625,32518803300,0.6132889986038208,0.6132889986038208,0.5484319925308228,0.5490530133247375,0.5490530133247375,2786816.0,0.003992999903857708,0.004087999928742647,0.0006150000263005495,0.0006150000263005495,0.0006150000263005495,6.0
2020-05-25,,,,,,,,,,,,,0.19528500735759735,0.19762900471687317,0.19220100343227386,0.19732700288295746,0.19732700288295746,1671594106.0,201.98265075683594,206.3614501953125,200.6675567626953,205.3197479248047,205.3197479248047,10415044124.0,16.074583053588867,16.419570922851562,15.958841323852539,16.400907516479492,16.400907516479492,295250983.0,0.052188001573085785,0.05434500053524971,0.05112899839878082,0.05401099845767021,0.05401099845767021,183914564.0,0.0024560000747442245,0.002546000061556697,0.0024349999148398638,0.0025400000158697367,0.0025400000158697367,214669452.0,8786.107421875,8951.005859375,8719.66796875,8906.9345703125,8906.9345703125,31288157264,0.5485699772834778,0.6501380205154419,0.5380640029907227,0.6008570194244385,0.6008570194244385,4509580.0,0.0006130000110715628,0.0006200000061653554,0.00035600000410340726,0.00035600000410340726,0.00035600000410340726,6.0
2020-05-26,,,,,,,,,,,,,0.19727300107479095,0.197611004114151,0.19340400397777557,0.19397500157356262,0.19397500157356262,1585691777.0,205.2595672607422,205.75254821777344,200.2642822265625,201.90231323242188,201.90231323242188,10159741290.0,16.408296585083008,16.486421585083008,16.048831939697266,16.212547302246094,16.212547302246094,264787793.0,0.053881000727415085,0.05415999889373779,0.05203400179743767,0.05342999845743179,0.05342999845743179,162232161.0,0.0025390000082552433,0.0025420000310987234,0.002471999963745475,0.002486000070348382,0.002486000070348382,185485979.0,8909.5859375,8991.9677734375,8757.2939453125,8835.052734375,8835.052734375,29584186947,0.5991039872169495,0.6123530268669128,0.5664629936218262,0.5733069777488708,0.5733069777488708,2689697.0,0.00035600000410340726,0.003809999907389283,0.0003549999964889139,0.0038079998921602964,0.0038079998921602964,71.0
2020-05-27,,,,,,,,,,,,,0.19392000138759613,0.19882099330425262,0.19376400113105774,0.19785700738430023,0.19785700738430023,1535112977.0,201.89300537109375,208.86343383789062,201.78506469726562,208.86343383789062,208.86343383789062,10631034756.0,16.212671279907227,16.556840896606445,16.17987632751465,16.493284225463867,16.493284225463867,289787288.0,0.05347999930381775,0.05591399967670441,0.05322299897670746,0.05518300086259842,0.05518300086259842,185161265.0,0.002486000070348382,0.0025289999321103096,0.002471999963745475,0.0025100000202655792,0.0025100000202655792,186186772.0,8837.380859375,9203.3203125,8834.1572265625,9181.017578125,9181.017578125,32740536902,0.5733069777488708,0.6110870242118835,0.5714430212974548,0.5909850001335144,0.5909850001335144,2536916.0,0.0038079998921602964,0.004234999883919954,0.0020000000949949026,0.004224999807775021,0.004224999807775021,1.0
2020-05-28,,,,,,,,,,,,,0.19792400300502777,0.20090200006961823,0.19562099874019623,0.20059500634670258,0.20059500634670258,1615654544.0,208.88543701171875,220.27650451660156,206.24266052246094,219.84042358398438,219.84042358398438,12212469604.0,16.49799156188965,17.120119094848633,16.470020294189453,17.05933952331543,17.05933952331543,307231707.0,0.05511999875307083,0.06717900186777115,0.05505000054836273,0.06455899775028229,0.06455899775028229,368087319.0,0.002512000035494566,0.002558999927714467,0.0024949999060481787,0.0025239998940378428,0.0025239998940378428,220213442.0,9184.9453125,9546.3193359375,9148.45703125,9525.7509765625,9525.7509765625,34367073114,0.5908839702606201,0.5923979878425598,0.5669479966163635,0.5751550197601318,0.5751550197601318,2662788.0,0.004224999807775021,0.004391999915242195,0.004209999926388264,0.004381999839097261,0.004381999839097261,1.0
2020-05-29,,,,,,,,,,,,,0.20066900551319122,0.20282700657844543,0.1971289962530136,0.1983480006456375,0.1983480006456375,1477357235.0,219.925048828125,224.2168731689453,218.23805236816406,220.6751251220703,220.6751251220703,12265816557.0,17.07678985595703,17.229921340942383,16.722227096557617,17.041629791259766,17.041629791259766,302410995.0,0.06464499980211258,0.06666599959135056,0.06289699673652649,0.06465999782085419,0.06465999782085419,393626086.0,0.0025239998940378428,0.002549000084400177,0.002503999974578619,0.0025319999549537897,0.0025319999549537897,200485433.0,9528.35546875,9573.6669921875,9379.3388671875,9439.1240234375,9439.1240234375,32896642044,0.5746989846229553,0.59340500831604,0.5668579936027527,0.5794150233268738,0.5794150233268738,2066857.0,0.004381999839097261,0.004408000037074089,0.0010339999571442604,0.0010400000028312206,0.0010400000028312206,7.0
2020-05-30,,,,,,,,,,,,,0.1983489990234375,0.20647400617599487,0.19692499935626984,0.20622000098228455,0.20622000098228455,1683149544.0,220.7172088623047,243.94314575195312,218.7444610595703,242.34559631347656,242.34559631347656,15027397867.0,17.0372371673584,17.757654190063477,16.963361740112305,17.743417739868164,17.743417739868164,330991078.0,0.06477700173854828,0.07724999636411667,0.06381800025701523,0.07695800065994263,0.07695800065994263,591436389.0,0.0025309999473392963,0.0026259999722242355,0.0025229998864233494,0.0026149998884648085,0.0026149998884648085,200708874.0,9438.9140625,9704.0302734375,9366.7294921875,9700.4140625,9700.4140625,32722975141,0.5813549757003784,0.6024889945983887,0.5670499801635742,0.5879330039024353,0.5879330039024353,2449095.0,0.0010400000028312206,0.004404000006616116,0.0010339999571442604,0.004230000078678131,0.004230000078678131,103.0
2020-05-31,,,,,,,,,,,,,0.20623600482940674,0.2115190029144287,0.20174899697303772,0.20290599763393402,0.20290599763393402,1737139256.0,242.35137939453125,244.04525756835938,230.05282592773438,230.9757080078125,230.9757080078125,12234904813.0,17.74247169494629,18.108484268188477,16.91749382019043,17.04047203063965,17.04047203063965,306613468.0,0.07690499722957611,0.08602900058031082,0.07259699702262878,0.07435200363397598,0.07435200363397598,848945702.0,0.0026149998884648085,0.002616999903693795,0.002549000084400177,0.0025549998972564936,0.0025549998972564936,188184731.0,9700.10546875,9700.34375,9432.296875,9461.05859375,9461.05859375,27773290299,0.5879030227661133,0.5939970016479492,0.5692449808120728,0.5700219869613647,0.5700219869613647,1892967.0,0.004230000078678131,0.004230999853461981,0.004147999919950962,0.0041680000722408295,0.0041680000722408295,282.0
2020-06-01,,,,,,,,,,,,,0.20283399522304535,0.21073099970817566,0.20211200416088104,0.21024900674819946,0.21024900674819946,1702904267.0,230.86026000976562,248.2362823486328,230.48805236816406,246.99176025390625,246.99176025390625,13951727936.0,17.069530487060547,18.001842498779297,17.01221466064453,17.914941787719727,17.914941787719727,343444957.0,0.07424400001764297,0.08238500356674194,0.0736590027809143,0.08116800338029861,0.08116800338029861,681780739.0,0.0025549998972564936,0.002662000013515353,0.0025530001148581505,0.0026469998992979527,0.0026469998992979527,195748335.0,9463.60546875,10199.5654296875,9450.8994140625,10167.2685546875,10167.2685546875,35198901068,0.5734720230102539,0.5878390073776245,0.5673480033874512,0.5774949789047241,0.5774949789047241,2159877.0,0.0041669998317956924,0.004335999954491854,0.0040480000898242,0.004311999771744013,0.004311999771744013,238.0
2020-06-02,,,,,,,,,,,,,0.21018199622631073,0.21433499455451965,0.20069600641727448,0.20276400446891785,0.20276400446891785,1850078103.0,246.82818603515625,252.2220001220703,233.2252960205078,237.21905517578125,237.21905517578125,13782107567.0,17.918851852416992,18.15634536743164,16.90384864807129,17.239303588867188,17.239303588867188,285916007.0,0.0809829980134964,0.0824500024318695,0.07396800071001053,0.07845599949359894,0.07845599949359894,588732847.0,0.0026469998992979527,0.0026549999602138996,0.002520000096410513,0.002560999942943454,0.002560999942943454,200119264.0,10162.9736328125,10182.3408203125,9460.5712890625,9529.8037109375,9529.8037109375,39137252109,0.5771420001983643,0.5897250175476074,0.5522940158843994,0.5646690130233765,0.5646690130233765,1295757.0,0.004315999802201986,0.00447099981829524,0.004081999883055687,0.004095000214874744,0.004095000214874744,195.0
2020-06-03,,,,,,,,,,,,,0.20290100574493408,0.20447799563407898,0.2012699991464615,0.20366300642490387,0.20366300642490387,1335828090.0,237.3952178955078,244.1793212890625,235.46444702148438,244.1793212890625,244.1793212890625,9861760817.0,17.234621047973633,17.622936248779297,17.104293823242188,17.5454044342041,17.5454044342041,278598569.0,0.07851800322532654,0.08566399663686752,0.07742100208997726,0.08543899655342102,0.08543899655342102,558410069.0,0.002561999950557947,0.002597999991849065,0.002546000061556697,0.002583000110462308,0.002583000110462308,190021630.0,9533.7607421875,9682.859375,9471.8466796875,9656.7177734375,9656.7177734375,25007459262,0.5646690130233765,0.5910249948501587,0.5644609928131104,0.5866209864616394,0.5866209864616394,877446.0,0.004095000214874744,0.004153000190854073,0.0040710000321269035,0.0041519999504089355,0.0041519999504089355,110.0
2020-06-04,,,,,,,,,,,,,0.20371900498867035,0.20649400353431702,0.20186400413513184,0.2049819976091385,0.2049819976091385,1368430496.0,244.10528564453125,245.92897033691406,236.7653045654297,244.4263916015625,244.4263916015625,10170414304.0,17.54722023010254,17.648666381835938,17.13616371154785,17.565874099731445,17.565874099731445,251564500.0,0.08536399900913239,0.09008900076150894,0.08440700173377991,0.08900000154972076,0.08900000154972076,593406535.0,0.002583000110462308,0.002669000066816807,0.0025710000190883875,0.0026310000102967024,0.0026310000102967024,194078582.0,9655.8544921875,9887.6103515625,9525.2470703125,9800.63671875,9800.63671875,25921805072,0.5868669748306274,0.5916399955749512,0.5645179748535156,0.5872989892959595,0.5872989892959595,901641.0,0.004153000190854073,0.004242999944835901,0.004085000138729811,0.004124999977648258,0.004124999977648258,127.0
2020-06-05,,,,,,,,,,,,,0.2050440013408661,0.2067440003156662,0.2020689994096756,0.20409199595451355,0.20409199595451355,1264429379.0,244.34959411621094,247.32949829101562,240.6820526123047,241.22198486328125,241.22198486328125,9293963914.0,17.568723678588867,17.89604377746582,17.487777709960938,17.688785552978516,17.688785552978516,264892611.0,0.08905000239610672,0.08916299790143967,0.08432599902153015,0.08544199913740158,0.08544199913740158,357717348.0,0.0026320000179111958,0.0026340000331401825,0.002580000087618828,0.002595999976620078,0.002595999976620078,188846627.0,9800.2158203125,9869.2373046875,9663.216796875,9665.533203125,9665.533203125,23509628646,0.5872989892959595,0.6982790231704712,0.5779250264167786,0.6611549854278564,0.6611549854278564,4322092.0,0.004124999977648258,0.004189999774098396,0.0040790000930428505,0.004155000206083059,0.004155000206083059,104.0
2020-06-06,,,,,,,,,,,,,0.20420800149440765,0.20500199496746063,0.20243200659751892,0.20314200222492218,0.20314200222492218,1048611012.0,241.20135498046875,245.98104858398438,239.7245330810547,241.9313201904297,241.9313201904297,8114873845.0,17.688785552978516,17.907987594604492,17.531049728393555,17.535934448242188,17.535934448242188,247410758.0,0.08544900268316269,0.08717299997806549,0.0851759985089302,0.08602599799633026,0.08602599799633026,230814840.0,0.0025949999690055847,0.002606000052765012,0.0025659999810159206,0.0025869999080896378,0.0025869999080896378,175988365.0,9664.904296875,9773.431640625,9591.0244140625,9653.6796875,9653.6796875,20438419222,0.6610710024833679,0.6616190075874329,0.6117810010910034,0.6224430203437805,0.6224430203437805,1604055.0,0.004155000206083059,0.004184999968856573,0.004058999940752983,0.00406099995598197,0.00406099995598197,131.0
2020-06-07,,,,,,,,,,,,,0.2031800001859665,0.20467400550842285,0.19967199862003326,0.20344899594783783,0.20344899594783783,1141964765.0,241.9080810546875,245.4352569580078,236.32525634765625,245.16725158691406,245.16725158691406,9544883157.0,17.537628173828125,17.64626693725586,16.964675903320312,17.44703483581543,17.44703483581543,229571456.0,0.08603499829769135,0.08860400319099426,0.08301600068807602,0.08665399998426437,0.08665399998426437,317140970.0,0.0025869999080896378,0.002609000075608492,0.0025579999200999737,0.002606000052765012,0.002606000052765012,188151455.0,9653.0029296875,9768.498046875,9458.150390625,9758.8525390625,9758.8525390625,25015250846,0.6224430203437805,0.6244440078735352,0.5933979749679565,0.6165779829025269,0.6165779829025269,716785.0,0.00406099995598197,0.0040699997916817665,0.0018579999450594187,0.00393499992787838,0.00393499992787838,112.0
2020-06-08,,,,,,,,,,,,,0.20342600345611572,0.20417800545692444,0.20166699588298798,0.20377099514007568,0.20377099514007568,1042709461.0,245.17857360839844,246.64419555664062,241.5421905517578,246.30990600585938,246.30990600585938,8076783299.0,17.446313858032227,17.55760383605957,17.2885799407959,17.393030166625977,17.393030166625977,201873195.0,0.08670300245285034,0.08701299875974655,0.08460099995136261,0.08642999827861786,0.08642999827861786,212837064.0,0.002606000052765012,0.002607000060379505,0.002560999942943454,0.0025839998852461576,0.0025839998852461576,187140783.0,9760.0634765625,9782.306640625,9675.8857421875,9771.4892578125,9771.4892578125,21486346312,0.6150779724121094,0.679000973701477,0.6133099794387817,0.6683130264282227,0.6683130264282227,1440234.0,0.00393499992787838,0.004058999940752983,0.0038759999442845583,0.004056000150740147,0.004056000150740147,294.0
2020-06-09,,,,,,,,,,,,,0.20380899310112,0.20455500483512878,0.20099200308322906,0.20201300084590912,0.20201300084590912,1108186467.0,246.17501831054688,248.34243774414062,242.3385467529297,244.9114532470703,244.9114532470703,8446545788.0,17.400699615478516,17.479162216186523,17.25016212463379,17.43537712097168,17.43537712097168,203076335.0,0.08644399791955948,0.08652999997138977,0.08340699970722198,0.08340699970722198,0.08340699970722198,213123820.0,0.0025839998852461576,0.0025869999080896378,0.002517000073567033,0.0025690000038594007,0.0025690000038594007,175910197.0,9774.3603515625,9836.369140625,9664.7197265625,9795.7001953125,9795.7001953125,23717842783,0.6677839756011963,0.6680880188941956,0.6272420287132263,0.6580020189285278,0.6580020189285278,988327.0,0.004056000150740147,0.004118999931961298,0.003926999866962433,0.004114000126719475,0.004114000126719475,244.0
2020-06-10,,,,,,,,,,,,,0.2019760012626648,0.20348499715328217,0.20058999955654144,0.2029380053281784,0.2029380053281784,1106635421.0,244.8220672607422,248.65115356445312,242.8197479248047,247.4449462890625,247.4449462890625,8792990206.0,17.43645668029785,17.497926712036133,17.264446258544922,17.41046714782715,17.41046714782715,218805704.0,0.08339399844408035,0.08377599716186523,0.07999199628829956,0.08353099972009659,0.08353099972009659,326625304.0,0.0025690000038594007,0.0025949999690055847,0.0025530001148581505,0.0025839998852461576,0.0025839998852461576,182748021.0,9794.119140625,9908.896484375,9728.291015625,9870.0947265625,9870.0947265625,25706567601,0.6580380201339722,0.6700429916381836,0.633404016494751,0.6448670029640198,0.6448670029640198,1096203.0,0.004114000126719475,0.004145000129938126,0.003986999858170748,0.004143999889492989,0.004143999889492989,248.0
2020-06-11,,,,,,,,,,,,,0.2029159963130951,0.20370100438594818,0.189520001411438,0.1901800036430359,0.1901800036430359,1354031836.0,247.5485382080078,249.8883056640625,229.94297790527344,231.70266723632812,231.70266723632812,12356528860.0,17.413944244384766,17.524494171142578,16.20892333984375,16.30892562866211,16.30892562866211,214293278.0,0.08354000002145767,0.08514700084924698,0.07433199882507324,0.0753600001335144,0.0753600001335144,321763381.0,0.0025839998852461576,0.0026020000223070383,0.002429000101983547,0.002452000044286251,0.002452000044286251,183212798.0,9870.078125,9938.2978515625,9263.0693359375,9321.78125,9321.78125,30247143440,0.6448879837989807,0.650534987449646,0.5700820088386536,0.5737419724464417,0.5737419724464417,1122221.0,0.004143999889492989,0.004172999877482653,0.0038530000019818544,0.003914000000804663,0.003914000000804663,229.0
2020-06-12,,,,,,,,,,,,,0.19016499817371368,0.19627699255943298,0.1888580024242401,0.19394299387931824,0.19394299387931824,1157151094.0,231.62545776367188,239.3546905517578,229.6450653076172,237.4932098388672,237.4932098388672,8868955009.0,16.292455673217773,16.775976181030273,16.157188415527344,16.669139862060547,16.669139862060547,220884223.0,0.0753680020570755,0.08066800236701965,0.07516899704933167,0.0795539990067482,0.0795539990067482,244019082.0,0.002455000067129731,0.002532999962568283,0.0024470000062137842,0.002520000096410513,0.002520000096410513,194920048.0,9320.6904296875,9540.4658203125,9285.8515625,9480.84375,9480.84375,22610564515,0.574059009552002,0.604653000831604,0.569920003414154,0.5938689708709717,0.5938689708709717,940323.0,0.003911999985575676,0.00392800010740757,0.0032160000409930944,0.0032210000790655613,0.0032210000790655613,150.0
2020-06-13,,,,,,,,,,,,,0.19398899376392365,0.19420500099658966,0.18993200361728668,0.19310599565505981,0.19310599565505981,1050423848.0,237.54461669921875,239.19309997558594,235.88967895507812,238.90884399414062,238.90884399414062,7141624980.0,16.67559814453125,16.844383239746094,16.542573928833008,16.823734283447266,16.823734283447266,217773557.0,0.07961300015449524,0.07965700328350067,0.07757300138473511,0.07902800291776657,0.07902800291776657,161430428.0,0.002520000096410513,0.00254100002348423,0.002500999951735139,0.002532999962568283,0.002532999962568283,188981850.0,9480.7353515625,9493.2119140625,9396.009765625,9475.27734375,9475.27734375,17564322315,0.5939480066299438,0.6114389896392822,0.5854849815368652,0.608942985534668,0.608942985534668,764757.0,0.0035069999285042286,0.0036899999249726534,0.003392999991774559,0.0035979999229311943,0.0035979999229311943,194.0
2020-06-14,,,,,,,,,,,,,0.19317899644374847,0.1936669945716858,0.19106699526309967,0.1916169971227646,0.1916169971227646,1023497502.0,238.9681854248047,239.10145568847656,232.95819091796875,234.1147003173828,234.1147003173828,7439385176.0,16.83111572265625,16.86882972717285,16.55116844177246,16.65624237060547,16.65624237060547,197988813.0,0.0791030004620552,0.0791729986667633,0.076385997235775,0.07674799859523773,0.07674799859523773,142625977.0,0.002532999962568283,0.002553999889642,0.002500999951735139,0.0025110000278800726,0.0025110000278800726,173334481.0,9477.5537109375,9482.2705078125,9347.59375,9386.7880859375,9386.7880859375,18991732746,0.6109269857406616,0.618257999420166,0.5808990001678467,0.5870770215988159,0.5870770215988159,873416.0,0.0035979999229311943,0.0036009999457746744,0.0035470000002533197,0.00356299988925457,0.00356299988925457,216.0
2020-06-15,,,,,,,,,,,,,0.1916169971227646,0.1937520056962967,0.18381600081920624,0.19307400286197662,0.19307400286197662,1315332448.0,234.0583038330078,234.2378387451172,221.24176025390625,229.9289093017578,229.9289093017578,10536099884.0,16.65624237060547,16.676376342773438,15.625612258911133,16.384801864624023,16.384801864624023,205913863.0,0.07674799859523773,0.07986000180244446,0.06977000087499619,0.07838699966669083,0.07838699966669083,330333741.0,0.0025100000202655792,0.0025160000659525394,0.002406999934464693,0.0024790000170469284,0.0024790000170469284,198803041.0,9386.03515625,9504.8603515625,8990.17578125,9450.7021484375,9450.7021484375,26699704768,0.5883730053901672,0.5918970108032227,0.5472869873046875,0.5706390142440796,0.5706390142440796,942666.0,0.00356299988925457,0.003611000021919608,0.0034050000831484795,0.003585000056773424,0.003585000056773424,233.0
2020-06-16,,,,,,,,,,,,,0.19306400418281555,0.1932699978351593,0.19002899527549744,0.19130699336528778,0.19130699336528778,1158919075.0,229.76229858398438,236.39430236816406,228.4261474609375,234.41616821289062,234.41616821289062,7965648016.0,16.386613845825195,16.624719619750977,16.235139846801758,16.42195701599121,16.42195701599121,197512179.0,0.0783810019493103,0.0797170028090477,0.0770609974861145,0.0790729969739914,0.0790729969739914,216508724.0,0.0024790000170469284,0.002529999939724803,0.0024339999072253704,0.0024870000779628754,0.0024870000779628754,196212619.0,9454.2666015625,9579.4306640625,9400.4453125,9538.0244140625,9538.0244140625,21565537209,0.5705789923667908,0.5898280143737793,0.5686889886856079,0.5855759978294373,0.5855759978294373,652020.0,0.0035860000643879175,0.0037960000336170197,0.003570999950170517,0.0037140001077204943,0.0037140001077204943,250.0
2020-06-17,,,,,,,,,,,,,0.19149599969387054,0.1973000019788742,0.19030599296092987,0.19344300031661987,0.19344300031661987,1323161116.0,234.49237060546875,235.9540557861328,229.34164428710938,233.0282745361328,233.0282745361328,7701391592.0,16.422012329101562,16.60578155517578,16.109554290771484,16.402542114257812,16.402542114257812,190623459.0,0.07908499985933304,0.08366099745035172,0.07762099802494049,0.0834449976682663,0.0834449976682663,294705846.0,0.0024900001008063555,0.002492000116035342,0.0024580000899732113,0.0024850000627338886,0.0024850000627338886,185083517.0,9533.7841796875,9540.4228515625,9327.33984375,9480.2548828125,9480.2548828125,20177709879,0.5854970216751099,0.590129017829895,0.5651170015335083,0.5815619826316833,0.5815619826316833,673274.0,0.0037150001153349876,0.003717999905347824,0.003587000072002411,0.003693999955430627,0.003693999955430627,261.0
2020-06-18,,,,,,,,,,,,,0.19345499575138092,0.1934570074081421,0.18962599337100983,0.1909569948911667,0.1909569948911667,1045504279.0,232.89869689941406,234.57064819335938,228.95143127441406,232.10116577148438,232.10116577148438,6713800872.0,16.402542114257812,16.534526824951172,15.980466842651367,16.208589553833008,16.208589553833008,176409002.0,0.0834449976682663,0.08445499837398529,0.080376997590065,0.08217400312423706,0.08217400312423706,244522788.0,0.0024850000627338886,0.002492999890819192,0.0024470000062137842,0.002471999963745475,0.002471999963745475,171388606.0,9481.5673828125,9482.7822265625,9328.3955078125,9411.8408203125,9411.8408203125,17770083003,0.5815820097923279,0.6503090262413025,0.5792850255966187,0.6209560036659241,0.6209560036659241,1349341.0,0.003693999955430627,0.0036949999630451202,0.00356299988925457,0.0036700000055134296,0.0036700000055134296,251.0
2020-06-19,,,,,,,,,,,,,0.1909240037202835,0.19116799533367157,0.18653400242328644,0.18679000437259674,0.18679000437259674,1097387856.0,231.95497131347656,232.15411376953125,226.79518127441406,227.13829040527344,227.13829040527344,6946372590.0,16.207984924316406,16.292774200439453,15.895734786987305,15.907086372375488,15.907086372375488,160670035.0,0.08213900029659271,0.08213900029659271,0.07895399630069733,0.07960300147533417,0.07960300147533417,211649409.0,0.0024709999561309814,0.002471999963745475,0.0024300001095980406,0.0024349999148398638,0.0024349999148398638,173280984.0,9410.2939453125,9440.8759765625,9274.2958984375,9288.0185546875,9288.0185546875,19632223107,0.6224070191383362,0.8363980054855347,0.6203839778900146,0.684332013130188,0.684332013130188,6577471.0,0.003674000035971403,0.003674000035971403,0.0035250000655651093,0.0036200000904500484,0.0036200000904500484,186.0
2020-06-20,,,,,,,,,,,,,0.18679000437259674,0.1898059993982315,0.1860859990119934,0.18850000202655792,0.18850000202655792,966690908.0,226.9763641357422,231.4490203857422,226.640625,229.27426147460938,229.27426147460938,6252830566.0,15.907086372375488,16.13507652282715,15.809709548950195,16.04755973815918,16.04755973815918,158722069.0,0.07960300147533417,0.08044300228357315,0.07744099944829941,0.07933899760246277,0.07933899760246277,167247006.0,0.0024349999148398638,0.0024659999180585146,0.0024190000258386135,0.0024470000062137842,0.0024470000062137842,158275082.0,9290.9599609375,9394.9716796875,9247.3798828125,9332.3408203125,9332.3408203125,17130541557,0.6825230121612549,0.6885830163955688,0.6256260275840759,0.6435909867286682,0.6435909867286682,1714405.0,0.0036200000904500484,0.0036689999978989363,0.003510999958962202,0.003636999987065792,0.003636999987065792,218.0
2020-06-21,,,,,,,,,,,,,0.18846799433231354,0.18910300731658936,0.18550099432468414,0.18560999631881714,0.18560999631881714,893641269.0,229.2161407470703,232.35894775390625,228.4929962158203,228.9898223876953,228.9898223876953,5600408178.0,16.038354873657227,16.252193450927734,15.980892181396484,16.0012264251709,16.0012264251709,151504787.0,0.07931800186634064,0.08093199878931046,0.07829800248146057,0.0784749984741211,0.0784749984741211,151949751.0,0.0024470000062137842,0.002478000009432435,0.002440999960526824,0.0024470000062137842,0.0024470000062137842,169917761.0,9330.9267578125,9401.107421875,9300.4306640625,9303.6298828125,9303.6298828125,15324301169,0.6461349725723267,0.7485420107841492,0.6368799805641174,0.6731489896774292,0.6731489896774292,2238347.0,0.0036349999718368053,0.003671000013127923,0.003541999962180853,0.003625999903306365,0.003625999903306365,201.0
